artist_name,artist_mbid,artist_listeners,artist_playcount
nazori,,372,2168
neardeathboy,,10742,21210
nøll,,29135,251117
oktav.,,16453,32677
olosamu,,185,698
oofoe,,125314,758047
otysee,,4714,14116
p!ke,,27860,79007
panda beats,,5056,522823
pink hoodie,,14614,39139
popadiclo,,31661,85881
potsu,,552633,11027191
prxz,,142465,1710977
pu44in,,18176,44679
rdgbeat,,6453,26767
really big mountains,,30637,98482
reeperzehn,,19511,49426
rsrch chmcls,,211,1074
sad boy with a laptop,,81929,796538
saturn and the hula hoops,,5668,19736
sftspkn,,81161,385224
shRk,,132262,1616274
shimo,,24288,68415
sonolon,,31833,102107
sound butler,,32586,112686
spookyghostboy,,84332,811139
st1cky,,14056,33631
statistix,,44201,128772
sumishii,,48773,130614
sunera,,149,331
sxmniak,,33708,104149
tender spring,,149180,1070188
trellion,,22051,159627
tripsyhell,,3121,98098
two sleepy,,96560,431153
tzelun,,50992,151358
wanderlight,,32414,109297
wanderwild,,8334,69262
wavcrush,,54368,171060
whxami,,41224,706880
wuant,,3549,53505
wuf,,78585,323361
xfruge,,45473,159338
yeyts.,,127970,702501
yugi boi,,24023,74339
yuhei miura,,42683,137395
zack villere,,169878,2148250
¥$,,747099,20162341
Önigirisu,,38772,137691
